1061	Esophagus - Muscularis	RM2N	GTEX-RM2N-0626-SM-48FD6
1062	Esophagus - Mucosa	RM2N	GTEX-RM2N-0726-SM-48FD5
1063	Stomach	RM2N	GTEX-RM2N-0826-SM-48FD3
1064	Colon - Transverse	RM2N	GTEX-RM2N-0926-SM-48FD1
1065	Prostate	RM2N	GTEX-RM2N-1126-SM-48FCY
1066	Testis	RM2N	GTEX-RM2N-1326-SM-48FCW
1067	Skin - Sun Exposed (Lower leg)	RM2N	GTEX-RM2N-1426-SM-2TF4H
1068	Muscle - Skeletal	RM2N	GTEX-RM2N-1626-SM-2TF5N
1069	Adipose - Subcutaneous	RM2N	GTEX-RM2N-1726-SM-2TF55
1070	Artery - Tibial	RM2N	GTEX-RM2N-1826-SM-2TF5B
1071	Liver	RM2N	GTEX-RM2N-1926-SM-48FCU
1072	Cells - Transformed fibroblasts	RN64	GTEX-RN64-0008-SM-48FEZ
1073	Skin - Sun Exposed (Lower leg)	RN64	GTEX-RN64-0126-SM-2TC68
1074	Muscle - Skeletal	RN64	GTEX-RN64-0326-SM-2TC5J
1075	Artery - Tibial	RN64	GTEX-RN64-0526-SM-2TC5P
1076	Thyroid	RN64	GTEX-RN64-0626-SM-2TC5V
1077	Artery - Coronary	RN64	GTEX-RN64-0726-SM-48FCV
1078	Esophagus - Mucosa	RN64	GTEX-RN64-1026-SM-48FDX
1079	Lung	RN64	GTEX-RN64-1226-SM-2TC6E
1080	Kidney - Cortex	RN64	GTEX-RN64-1626-SM-48FD7
1081	Liver	RN64	GTEX-RN64-1826-SM-48FDV
1082	Testis	RN64	GTEX-RN64-2326-SM-48FDW
1083	Whole Blood	RNOR	GTEX-RNOR-0005-SM-2TF4Z
1084	Cells - Transformed fibroblasts	RNOR	GTEX-RNOR-0008-SM-48FEY
1085	Brain - Amygdala	RNOR	GTEX-RNOR-0011-R4A-SM-3GAD3
1086	Brain - Putamen (basal ganglia)	RNOR	GTEX-RNOR-0011-R7A-SM-2TF4V
1087	Brain - Spinal cord (cervical c-1)	RNOR	GTEX-RNOR-0011-R9A-SM-2TF52
1088	Skin - Sun Exposed (Lower leg)	RNOR	GTEX-RNOR-0126-SM-2TF57
1089	Nerve - Tibial	RNOR	GTEX-RNOR-0326-SM-2TF51
1090	Artery - Tibial	RNOR	GTEX-RNOR-0426-SM-2TF4U
1091	Muscle - Skeletal	RNOR	GTEX-RNOR-0526-SM-2TF4O
1092	Heart - Left Ventricle	RNOR	GTEX-RNOR-0826-SM-2TF5C
1093	Thyroid	RNOR	GTEX-RNOR-0926-SM-2TF56
1094	Esophagus - Mucosa	RNOR	GTEX-RNOR-1226-SM-48FDQ
1095	Esophagus - Muscularis	RNOR	GTEX-RNOR-1326-SM-48FDE
1096	Liver	RNOR	GTEX-RNOR-1426-SM-48FDJ
1097	Brain - Cerebellum	RNOR	GTEX-RNOR-2226-SM-2TF5O
1098	Brain - Cortex	RNOR	GTEX-RNOR-2326-SM-2TF4I
1099	Pituitary	RNOR	GTEX-RNOR-2426-SM-48FDY
1100	Whole Blood	RTLS	GTEX-RTLS-0006-SM-2TF58
1101	Cells - Transformed fibroblasts	RTLS	GTEX-RTLS-0008-SM-48FET
1102	Adipose - Subcutaneous	RTLS	GTEX-RTLS-0226-SM-2TF5E
1103	Nerve - Tibial	RTLS	GTEX-RTLS-0326-SM-2TF6A
1104	Artery - Tibial	RTLS	GTEX-RTLS-0426-SM-2TF5K
1105	Muscle - Skeletal	RTLS	GTEX-RTLS-0526-SM-2TF64
1106	Artery - Coronary	RTLS	GTEX-RTLS-0726-SM-46MV4
1107	Heart - Left Ventricle	RTLS	GTEX-RTLS-0826-SM-2TF5Q
1108	Lung	RTLS	GTEX-RTLS-0926-SM-2TF5X
1109	Esophagus - Mucosa	RTLS	GTEX-RTLS-1126-SM-46MUQ
1110	Esophagus - Muscularis	RTLS	GTEX-RTLS-1226-SM-46MUP
1111	Liver	RTLS	GTEX-RTLS-1326-SM-46MUN
1112	Ovary	RTLS	GTEX-RTLS-2326-SM-46MUH
1113	Uterus	RTLS	GTEX-RTLS-2426-SM-46MUO
1114	Stomach	RTLS	GTEX-RTLS-2626-SM-46MUJ
1115	Whole Blood	RU1J	GTEX-RU1J-0006-SM-2TF6M
1116	Cells - Transformed fibroblasts	RU1J	GTEX-RU1J-0008-SM-46MV9
1117	Lung	RU1J	GTEX-RU1J-0126-SM-2TF6Y
1118	Thyroid	RU1J	GTEX-RU1J-0226-SM-2TF5Y
1119	Esophagus - Mucosa	RU1J	GTEX-RU1J-0326-SM-46MUM
1120	Esophagus - Muscularis	RU1J	GTEX-RU1J-0426-SM-46MUK
1121	Stomach	RU1J	GTEX-RU1J-0526-SM-46MUT
1122	Ovary	RU1J	GTEX-RU1J-0826-SM-46MUU
1123	Uterus	RU1J	GTEX-RU1J-1026-SM-46MUR
1124	Colon - Transverse	RU1J	GTEX-RU1J-1326-SM-46MUL
1125	Muscle - Skeletal	RU1J	GTEX-RU1J-1726-SM-2TF5S
1126	Artery - Tibial	RU1J	GTEX-RU1J-1926-SM-2TF6S
1127	Whole Blood	RU72	GTEX-RU72-0006-SM-2TF65
1128	Cells - Transformed fibroblasts	RU72	GTEX-RU72-0008-SM-46MV8
1129	Brain - Cerebellar Hemisphere	RU72	GTEX-RU72-0011-R11A-SM-2TF6J
1130	Brain - Substantia nigra	RU72	GTEX-RU72-0011-R2A-SM-2TF6O
1131	Brain - Caudate (basal ganglia)	RU72	GTEX-RU72-0011-R5A-SM-2TF6U
1132	Brain - Nucleus accumbens (basal ganglia)	RU72	GTEX-RU72-0011-R6A-SM-2TF71
1133	Brain - Putamen (basal ganglia)	RU72	GTEX-RU72-0011-R7A-SM-2TF5U
1134	Brain - Hypothalamus	RU72	GTEX-RU72-0011-R8A-SM-2TF61
1135	Brain - Spinal cord (cervical c-1)	RU72	GTEX-RU72-0011-R9A-SM-2TF67
1136	Thyroid	RU72	GTEX-RU72-0126-SM-2TF6Z
1137	Artery - Coronary	RU72	GTEX-RU72-0226-SM-46MUD
1138	Heart - Left Ventricle	RU72	GTEX-RU72-0326-SM-2TF5T
1139	Breast - Mammary Tissue	RU72	GTEX-RU72-0626-SM-46MUI
1140	Esophagus - Mucosa	RU72	GTEX-RU72-0726-SM-46MUW
1141	Esophagus - Muscularis	RU72	GTEX-RU72-0826-SM-46MUS
1142	Skin - Sun Exposed (Lower leg)	RU72	GTEX-RU72-0926-SM-2TF6B
1143	Adipose - Subcutaneous	RU72	GTEX-RU72-1026-SM-46MUG
1144	Nerve - Tibial	RU72	GTEX-RU72-1126-SM-2TF6H
1145	Artery - Tibial	RU72	GTEX-RU72-1226-SM-2TF6N
1146	Muscle - Skeletal	RU72	GTEX-RU72-1326-SM-2TF6T
1147	Liver	RU72	GTEX-RU72-1426-SM-46MUF
1148	Ovary	RU72	GTEX-RU72-2226-SM-46MUE
1149	Uterus	RU72	GTEX-RU72-2626-SM-4GIE1
1150	Brain - Cerebellum	RU72	GTEX-RU72-2926-SM-2TF66
1151	Pituitary	RU72	GTEX-RU72-3126-SM-46MUB
1152	Spleen	RUSQ	GTEX-RUSQ-0126-SM-47JWV
1153	Adrenal Gland	RUSQ	GTEX-RUSQ-0226-SM-47JWT
1154	Artery - Aorta	RUSQ	GTEX-RUSQ-0326-SM-47JWS
1155	Artery - Coronary	RUSQ	GTEX-RUSQ-0426-SM-47JWR
1156	Heart - Left Ventricle	RUSQ	GTEX-RUSQ-0526-SM-2TF72
1157	Lung	RUSQ	GTEX-RUSQ-0626-SM-2TF5V
1158	Esophagus - Mucosa	RUSQ	GTEX-RUSQ-0826-SM-47JWW
1159	Esophagus - Muscularis	RUSQ	GTEX-RUSQ-0926-SM-47JWU
1160	Thyroid	RUSQ	GTEX-RUSQ-1026-SM-2TF6V
1161	Nerve - Tibial	RUSQ	GTEX-RUSQ-1826-SM-2TF6E
1162	Artery - Tibial	RUSQ	GTEX-RUSQ-1926-SM-2TF6K
1163	Breast - Mammary Tissue	RUSQ	GTEX-RUSQ-2026-SM-4GIAK
1164	Testis	RUSQ	GTEX-RUSQ-2126-SM-47JXK
1165	Whole Blood	RVPU	GTEX-RVPU-0005-SM-2TF6L
1166	Cells - Transformed fibroblasts	RVPU	GTEX-RVPU-0008-SM-3NM8B
1167	Brain - Frontal Cortex (BA9)	RVPU	GTEX-RVPU-0011-R10A-SM-2XCAH
1168	Brain - Hippocampus	RVPU	GTEX-RVPU-0011-R1A-SM-2XCAI
1169	Brain - Anterior cingulate cortex (BA24)	RVPU	GTEX-RVPU-0011-R3A-SM-2XCAE
1170	Brain - Caudate (basal ganglia)	RVPU	GTEX-RVPU-0011-R5A-SM-2XCAD
1171	Brain - Putamen (basal ganglia)	RVPU	GTEX-RVPU-0011-R7A-SM-2XCAB
1172	Brain - Spinal cord (cervical c-1)	RVPU	GTEX-RVPU-0011-R9A-SM-3NM8E
1173	Artery - Tibial	RVPU	GTEX-RVPU-1526-SM-47JXQ
1174	Skin - Sun Exposed (Lower leg)	RVPU	GTEX-RVPU-2226-SM-2XCAQ
1175	Adipose - Subcutaneous	RVPU	GTEX-RVPU-2326-SM-2TF6R
1176	Muscle - Skeletal	RVPU	GTEX-RVPU-2426-SM-2XCAR
1177	Whole Blood	RVPV	GTEX-RVPV-0006-SM-2TF6Q
1178	Cells - Transformed fibroblasts	RVPV	GTEX-RVPV-0008-SM-47JYW
1179	Brain - Cerebellar Hemisphere	RVPV	GTEX-RVPV-0011-R11A-SM-2TF6F
1180	Brain - Anterior cingulate cortex (BA24)	RVPV	GTEX-RVPV-0011-R3A-SM-2TF63
1181	Brain - Caudate (basal ganglia)	RVPV	GTEX-RVPV-0011-R5A-SM-2TF69
1182	Artery - Tibial	RVPV	GTEX-RVPV-0226-SM-2TF6W
1183	Esophagus - Mucosa	RVPV	GTEX-RVPV-0526-SM-47JYL
1184	Thyroid	RVPV	GTEX-RVPV-1226-SM-2TF73
1185	Cells - EBV-transformed lymphocytes	RWS6	GTEX-RWS6-0001-SM-3NMAL
1186	Whole Blood	RWS6	GTEX-RWS6-0005-SM-2XCAN
1187	Cells - Transformed fibroblasts	RWS6	GTEX-RWS6-0008-SM-47JYV
1188	Lung	RWS6	GTEX-RWS6-0226-SM-2XCA9
1189	Heart - Left Ventricle	RWS6	GTEX-RWS6-0326-SM-2XCAP
1190	Artery - Coronary	RWS6	GTEX-RWS6-0426-SM-47JXH
1191	Artery - Aorta	RWS6	GTEX-RWS6-0526-SM-4GIAJ
1192	Thyroid	RWS6	GTEX-RWS6-0626-SM-2XCAS
1193	Esophagus - Muscularis	RWS6	GTEX-RWS6-0726-SM-47JXI
1194	Esophagus - Mucosa	RWS6	GTEX-RWS6-0826-SM-47JXF
1195	Stomach	RWS6	GTEX-RWS6-0926-SM-47JXE
1196	Ovary	RWS6	GTEX-RWS6-1026-SM-47JXD
1197	Pancreas	RWS6	GTEX-RWS6-1126-SM-47JXC
1198	Uterus	RWS6	GTEX-RWS6-1326-SM-47JXB
1199	Vagina	RWS6	GTEX-RWS6-1726-SM-47JXP
1200	Breast - Mammary Tissue	RWS6	GTEX-RWS6-1926-SM-47JXY
1201	Skin - Sun Exposed (Lower leg)	RWS6	GTEX-RWS6-2026-SM-2XCB5
1202	Muscle - Skeletal	RWS6	GTEX-RWS6-2126-SM-2XCAV
1203	Artery - Tibial	RWS6	GTEX-RWS6-2326-SM-2XCB4
1204	Nerve - Tibial	RWS6	GTEX-RWS6-2426-SM-2XCB9
1205	Whole Blood	RWSA	GTEX-RWSA-0005-SM-2XCAO
1206	Cells - Transformed fibroblasts	RWSA	GTEX-RWSA-0008-SM-47JYX
1207	Skin - Sun Exposed (Lower leg)	RWSA	GTEX-RWSA-0126-SM-2XCBB
1208	Adipose - Subcutaneous	RWSA	GTEX-RWSA-0226-SM-2XCBA
1209	Artery - Tibial	RWSA	GTEX-RWSA-0526-SM-2XCBC
1210	Heart - Left Ventricle	RWSA	GTEX-RWSA-0626-SM-2XCBD
1211	Muscle - Skeletal	RWSA	GTEX-RWSA-0726-SM-2XCBE
1212	Thyroid	RWSA	GTEX-RWSA-0826-SM-2XCBF
1213	Artery - Aorta	RWSA	GTEX-RWSA-0926-SM-47JXW
1214	Lung	RWSA	GTEX-RWSA-1126-SM-2XCAZ
1215	Esophagus - Muscularis	RWSA	GTEX-RWSA-1326-SM-47JX9
1216	Liver	RWSA	GTEX-RWSA-1426-SM-47JXA
1217	Prostate	RWSA	GTEX-RWSA-2026-SM-47JX8
1218	Testis	RWSA	GTEX-RWSA-2426-SM-47JXR
1219	Adrenal Gland	S32W	GTEX-S32W-0126-SM-4AD61
1220	Lung	S32W	GTEX-S32W-0326-SM-2XCBI
1221	Artery - Aorta	S32W	GTEX-S32W-0426-SM-4AD6H
1222	Artery - Coronary	S32W	GTEX-S32W-0526-SM-4AD6F
1223	Heart - Left Ventricle	S32W	GTEX-S32W-0626-SM-2XCBG
1224	Thyroid	S32W	GTEX-S32W-0726-SM-2XCBL
1225	Pancreas	S32W	GTEX-S32W-0826-SM-4AD5Z
1226	Esophagus - Mucosa	S32W	GTEX-S32W-0926-SM-4AD5X
1227	Esophagus - Muscularis	S32W	GTEX-S32W-1026-SM-4AD5W
1228	Bladder	S32W	GTEX-S32W-1126-SM-4AD5V
1229	Ovary	S32W	GTEX-S32W-1226-SM-4AD67
1230	Fallopian Tube	S32W	GTEX-S32W-1326-SM-4AD5Q
1231	Uterus	S32W	GTEX-S32W-1426-SM-4AD66
1232	Cervix - Ectocervix	S32W	GTEX-S32W-1526-SM-4AD6Z
1233	Cervix - Endocervix	S32W	GTEX-S32W-1626-SM-4AD6G
1234	Liver	S32W	GTEX-S32W-1926-SM-4AD63
1235	Breast - Mammary Tissue	S32W	GTEX-S32W-2026-SM-4AD6E
1236	Skin - Sun Exposed (Lower leg)	S32W	GTEX-S32W-2126-SM-2XCB1
1237	Adipose - Subcutaneous	S32W	GTEX-S32W-2226-SM-2XCAY
1238	Muscle - Skeletal	S32W	GTEX-S32W-2326-SM-2XCAW
1239	Artery - Tibial	S32W	GTEX-S32W-2426-SM-2XCAT
1240	Nerve - Tibial	S32W	GTEX-S32W-2526-SM-2XCB8
1241	Whole Blood	S33H	GTEX-S33H-0005-SM-2XCAL
1242	Cells - Transformed fibroblasts	S33H	GTEX-S33H-0008-SM-4AD6C
1243	Testis	S33H	GTEX-S33H-0126-SM-4AD62
1244	Breast - Mammary Tissue	S33H	GTEX-S33H-0326-SM-4AD6N
1245	Lung	S33H	GTEX-S33H-0626-SM-2XCBJ
1246	Artery - Aorta	S33H	GTEX-S33H-0726-SM-4AD6M
1247	Esophagus - Mucosa	S33H	GTEX-S33H-0826-SM-4AD5Y
1248	Adipose - Subcutaneous	S33H	GTEX-S33H-1126-SM-2XCB6
1249	Pancreas	S33H	GTEX-S33H-1226-SM-4AD69
1250	Adrenal Gland	S33H	GTEX-S33H-1326-SM-4AD6A
1251	Liver	S33H	GTEX-S33H-1626-SM-4AD68
1252	Prostate	S33H	GTEX-S33H-1826-SM-4AD65
1253	Nerve - Tibial	S33H	GTEX-S33H-2326-SM-2XCB3
1254	Artery - Tibial	S33H	GTEX-S33H-2426-SM-2XCB2
1255	Whole Blood	S341	GTEX-S341-0006-SM-3NM8D
1256	Cells - Transformed fibroblasts	S341	GTEX-S341-0008-SM-4AD6D
1257	Adrenal Gland	S341	GTEX-S341-0126-SM-4AD64
1258	Thyroid	S341	GTEX-S341-0226-SM-2XCAX
1259	Lung	S341	GTEX-S341-0326-SM-2XCAU
1260	Esophagus - Muscularis	S341	GTEX-S341-0426-SM-4AD5L
1261	Esophagus - Mucosa	S341	GTEX-S341-0526-SM-4AD5U
1262	Stomach	S341	GTEX-S341-0626-SM-4AD5T
1263	Ovary	S341	GTEX-S341-0726-SM-4AD5R
1264	Fallopian Tube	S341	GTEX-S341-0826-SM-4AD73
1265	Uterus	S341	GTEX-S341-1026-SM-4AD71
1266	Cervix - Ectocervix	S341	GTEX-S341-1126-SM-4AD6T
1267	Vagina	S341	GTEX-S341-1226-SM-4AD5S
1268	Cervix - Endocervix	S341	GTEX-S341-1326-SM-4AD72
1269	Breast - Mammary Tissue	S341	GTEX-S341-1526-SM-4AD6K
1270	Adipose - Subcutaneous	S341	GTEX-S341-1626-SM-3K2B8
1271	Skin - Sun Exposed (Lower leg)	S341	GTEX-S341-1726-SM-3K2AK
1272	Muscle - Skeletal	S341	GTEX-S341-1826-SM-3K2AB
1273	Nerve - Tibial	S341	GTEX-S341-1926-SM-3K2BA
1274	Artery - Tibial	S341	GTEX-S341-2026-SM-2XCAA
1275	Whole Blood	S3XE	GTEX-S3XE-0006-SM-3K2AA
1276	Cells - Transformed fibroblasts	S3XE	GTEX-S3XE-0008-SM-3NM8O
1277	Adrenal Gland	S3XE	GTEX-S3XE-0126-SM-4AD4R
1278	Artery - Coronary	S3XE	GTEX-S3XE-0226-SM-4AD6I
1279	Artery - Aorta	S3XE	GTEX-S3XE-0326-SM-4AD6L
1280	Heart - Left Ventricle	S3XE	GTEX-S3XE-0426-SM-3K2AC
1281	Pancreas	S3XE	GTEX-S3XE-0526-SM-4AD4G
1282	Spleen	S3XE	GTEX-S3XE-0626-SM-4AD6B
1283	Esophagus - Muscularis	S3XE	GTEX-S3XE-0826-SM-4AD4U
1284	Esophagus - Mucosa	S3XE	GTEX-S3XE-0926-SM-4AD4S
1285	Stomach	S3XE	GTEX-S3XE-1026-SM-4AD4O
1286	Colon - Transverse	S3XE	GTEX-S3XE-1126-SM-4AD4N
1287	Bladder	S3XE	GTEX-S3XE-1226-SM-4AD4L
1288	Prostate	S3XE	GTEX-S3XE-1326-SM-4AD4H
1289	Testis	S3XE	GTEX-S3XE-1526-SM-4AD5A
1290	Adipose - Subcutaneous	S3XE	GTEX-S3XE-1626-SM-3K2AJ
1291	Skin - Sun Exposed (Lower leg)	S3XE	GTEX-S3XE-1726-SM-3K2AM
1292	Artery - Tibial	S3XE	GTEX-S3XE-1826-SM-3K2B4
1293	Nerve - Tibial	S3XE	GTEX-S3XE-1926-SM-3K2B3
1294	Muscle - Skeletal	S3XE	GTEX-S3XE-2026-SM-3K2B5
1295	Whole Blood	S4P3	GTEX-S4P3-0006-SM-3K2AW
1296	Cells - Transformed fibroblasts	S4P3	GTEX-S4P3-0008-SM-3NM8R
1297	Thyroid	S4P3	GTEX-S4P3-0226-SM-3K2BD
1298	Artery - Aorta	S4P3	GTEX-S4P3-0326-SM-4AD6P
1299	Esophagus - Mucosa	S4P3	GTEX-S4P3-0426-SM-4AD56
1300	Esophagus - Muscularis	S4P3	GTEX-S4P3-0526-SM-4AD58
1301	Pancreas	S4P3	GTEX-S4P3-0626-SM-4AD59
1302	Stomach	S4P3	GTEX-S4P3-0726-SM-4AD57
1303	Ovary	S4P3	GTEX-S4P3-0926-SM-4AD54
1304	Vagina	S4P3	GTEX-S4P3-1126-SM-4AD52
1305	Colon - Transverse	S4P3	GTEX-S4P3-1226-SM-4AD4Y
1306	Breast - Mammary Tissue	S4P3	GTEX-S4P3-1326-SM-4AD6V
1307	Adipose - Subcutaneous	S4P3	GTEX-S4P3-1526-SM-3K2AV
1308	Muscle - Skeletal	S4P3	GTEX-S4P3-1626-SM-3K2AZ
1309	Artery - Tibial	S4P3	GTEX-S4P3-1826-SM-3K2AL
1310	Cells - EBV-transformed lymphocytes	S4Q7	GTEX-S4Q7-0003-SM-3NM8M
1311	Whole Blood	S4Q7	GTEX-S4Q7-0006-SM-3K2AT
1312	Cells - Transformed fibroblasts	S4Q7	GTEX-S4Q7-0008-SM-3NM8A
1313	Adrenal Gland	S4Q7	GTEX-S4Q7-0226-SM-4AD5O
1314	Thyroid	S4Q7	GTEX-S4Q7-0326-SM-3K2B1
1315	Lung	S4Q7	GTEX-S4Q7-0426-SM-3K2BJ
1316	Esophagus - Muscularis	S4Q7	GTEX-S4Q7-0526-SM-4AD5N
1317	Esophagus - Mucosa	S4Q7	GTEX-S4Q7-0626-SM-4AD5M
1318	Stomach	S4Q7	GTEX-S4Q7-0726-SM-4AD5F
1319	Colon - Transverse	S4Q7	GTEX-S4Q7-0826-SM-4AD5E
1320	Bladder	S4Q7	GTEX-S4Q7-0926-SM-4AD5D
1321	Prostate	S4Q7	GTEX-S4Q7-1026-SM-4AD75
1322	Breast - Mammary Tissue	S4Q7	GTEX-S4Q7-1126-SM-4AD6R
1323	Testis	S4Q7	GTEX-S4Q7-1226-SM-4AD5I
1324	Artery - Tibial	S4Q7	GTEX-S4Q7-1326-SM-4AD74
1325	Nerve - Tibial	S4Q7	GTEX-S4Q7-1426-SM-3K2B9
1326	Muscle - Skeletal	S4Q7	GTEX-S4Q7-1526-SM-3K2AG
1327	Adipose - Subcutaneous	S4Q7	GTEX-S4Q7-1626-SM-3K2AE
1328	Whole Blood	S4UY	GTEX-S4UY-0006-SM-3K2A7
1329	Cells - Transformed fibroblasts	S4UY	GTEX-S4UY-0008-SM-3NM8H
1330	Skin - Sun Exposed (Lower leg)	S4UY	GTEX-S4UY-0126-SM-3K2BB
1331	Adipose - Subcutaneous	S4UY	GTEX-S4UY-0226-SM-3K2AP
1332	Artery - Tibial	S4UY	GTEX-S4UY-0426-SM-3K2AF
1333	Muscle - Skeletal	S4UY	GTEX-S4UY-0526-SM-3K2AN
1334	Breast - Mammary Tissue	S4UY	GTEX-S4UY-0726-SM-4AD6X
1335	Colon - Transverse	S4UY	GTEX-S4UY-0826-SM-4AD4Z
1336	Bladder	S4UY	GTEX-S4UY-0926-SM-4AD6O
1337	Uterus	S4UY	GTEX-S4UY-1226-SM-4AD51
1338	Vagina	S4UY	GTEX-S4UY-1326-SM-4AD4X
1339	Cervix - Ectocervix	S4UY	GTEX-S4UY-1426-SM-4AD6Y
1340	Stomach	S4UY	GTEX-S4UY-1626-SM-4AD55
1341	Whole Blood	S4Z8	GTEX-S4Z8-0006-SM-3K2AQ
1342	Cells - Transformed fibroblasts	S4Z8	GTEX-S4Z8-0008-SM-33HAZ
1343	Adrenal Gland	S4Z8	GTEX-S4Z8-0126-SM-4GICC
1344	Spleen	S4Z8	GTEX-S4Z8-0226-SM-4AD5K
1345	Thyroid	S4Z8	GTEX-S4Z8-0326-SM-3K2AU
1346	Lung	S4Z8	GTEX-S4Z8-0426-SM-3K2AH
1347	Liver	S4Z8	GTEX-S4Z8-0526-SM-4AD4T
1348	Artery - Aorta	S4Z8	GTEX-S4Z8-0626-SM-4AD6J
1349	Esophagus - Muscularis	S4Z8	GTEX-S4Z8-0726-SM-4GICB
1350	Artery - Coronary	S4Z8	GTEX-S4Z8-0926-SM-4AD6Q
1351	Stomach	S4Z8	GTEX-S4Z8-1226-SM-4AD6W
1352	Adipose - Subcutaneous	S4Z8	GTEX-S4Z8-1726-SM-3K2AX
1353	Muscle - Skeletal	S4Z8	GTEX-S4Z8-1826-SM-3K2BH
1354	Nerve - Tibial	S4Z8	GTEX-S4Z8-1926-SM-3K2AR
1355	Artery - Tibial	S4Z8	GTEX-S4Z8-2026-SM-3K2A9
1356	Whole Blood	S7PM	GTEX-S7PM-0006-SM-3NM8C
1357	Cells - Transformed fibroblasts	S7PM	GTEX-S7PM-0008-SM-3NM9Q
1358	Brain - Caudate (basal ganglia)	S7PM	GTEX-S7PM-0011-R5A-SM-3NM8G
1359	Brain - Nucleus accumbens (basal ganglia)	S7PM	GTEX-S7PM-0011-R6A-SM-3NM8F
1360	Skin - Sun Exposed (Lower leg)	S7PM	GTEX-S7PM-0126-SM-4AD6S
1361	Artery - Tibial	S7PM	GTEX-S7PM-0426-SM-3NM91
1362	Muscle - Skeletal	S7PM	GTEX-S7PM-0526-SM-3NM92
1363	Testis	S7PM	GTEX-S7PM-0626-SM-4AD4Q
1364	Whole Blood	S7SE	GTEX-S7SE-0005-SM-2XCEA
1365	Cells - Transformed fibroblasts	S7SE	GTEX-S7SE-0008-SM-33HB1
1366	Brain - Frontal Cortex (BA9)	S7SE	GTEX-S7SE-0011-R10A-SM-2XCDF
1367	Brain - Cerebellar Hemisphere	S7SE	GTEX-S7SE-0011-R11A-SM-2XCDD
1368	Brain - Hippocampus	S7SE	GTEX-S7SE-0011-R1A-SM-2XCDE
1369	Brain - Substantia nigra	S7SE	GTEX-S7SE-0011-R2A-SM-2XCDC
1370	Brain - Amygdala	S7SE	GTEX-S7SE-0011-R4A-SM-2XCDB
1371	Brain - Caudate (basal ganglia)	S7SE	GTEX-S7SE-0011-R5A-SM-2XCDA
1372	Brain - Nucleus accumbens (basal ganglia)	S7SE	GTEX-S7SE-0011-R6A-SM-2XCD9
1373	Brain - Putamen (basal ganglia)	S7SE	GTEX-S7SE-0011-R7A-SM-2XCDI
1374	Brain - Hypothalamus	S7SE	GTEX-S7SE-0011-R8A-SM-2XCDG
1375	Skin - Sun Exposed (Lower leg)	S7SE	GTEX-S7SE-0126-SM-2XCD5
1376	Adipose - Subcutaneous	S7SE	GTEX-S7SE-0226-SM-2XCD4
1377	Testis	S7SE	GTEX-S7SE-0326-SM-4AT5Q
1378	Artery - Tibial	S7SE	GTEX-S7SE-0526-SM-2XCD8
1379	Thyroid	S7SE	GTEX-S7SE-0726-SM-2XCD7
1380	Breast - Mammary Tissue	S7SE	GTEX-S7SE-0826-SM-4AT4D
1381	Lung	S7SE	GTEX-S7SE-0926-SM-2XCD6
1382	Brain - Cerebellum	S7SE	GTEX-S7SE-2526-SM-2XCDL
1383	Cells - EBV-transformed lymphocytes	S7SF	GTEX-S7SF-0001-SM-3K2BE
1384	Whole Blood	S7SF	GTEX-S7SF-0006-SM-3K2B6
1385	Cells - Transformed fibroblasts	S7SF	GTEX-S7SF-0008-SM-3NM8T
1386	Thyroid	S7SF	GTEX-S7SF-0226-SM-3K2BI
1387	Lung	S7SF	GTEX-S7SF-0426-SM-3K2B7
1388	Heart - Left Ventricle	S7SF	GTEX-S7SF-0526-SM-3K2BC
1389	Stomach	S7SF	GTEX-S7SF-0626-SM-4AD4V
1390	Uterus	S7SF	GTEX-S7SF-0826-SM-4AD4W
1391	Esophagus - Mucosa	S7SF	GTEX-S7SF-0926-SM-4AD4M
1392	Esophagus - Muscularis	S7SF	GTEX-S7SF-1026-SM-4AD4I
1393	Ovary	S7SF	GTEX-S7SF-1326-SM-4AD4P
1394	Vagina	S7SF	GTEX-S7SF-1426-SM-4AT5A
1395	Skin - Sun Exposed (Lower leg)	S7SF	GTEX-S7SF-1626-SM-3K2AY
1396	Adipose - Subcutaneous	S7SF	GTEX-S7SF-1826-SM-3K2AD
1397	Colon - Transverse	S7SF	GTEX-S7SF-1926-SM-4AT5B
1398	Muscle - Skeletal	S7SF	GTEX-S7SF-2026-SM-3K2AS
1399	Nerve - Tibial	S7SF	GTEX-S7SF-2126-SM-3K2B2
1400	Artery - Tibial	S7SF	GTEX-S7SF-2226-SM-3K2BG
1401	Cells - EBV-transformed lymphocytes	S95S	GTEX-S95S-0002-SM-3NM8K
1402	Whole Blood	S95S	GTEX-S95S-0005-SM-2XCEC
1403	Cells - Transformed fibroblasts	S95S	GTEX-S95S-0008-SM-4AT5M
1404	Artery - Aorta	S95S	GTEX-S95S-0226-SM-4B656
1405	Esophagus - Muscularis	S95S	GTEX-S95S-0326-SM-4B66U
1406	Esophagus - Mucosa	S95S	GTEX-S95S-0426-SM-4B64I
1407	Pancreas	S95S	GTEX-S95S-0726-SM-4B64H
1408	Stomach	S95S	GTEX-S95S-0826-SM-4B64N
1409	Prostate	S95S	GTEX-S95S-1026-SM-4B64M
1410	Testis	S95S	GTEX-S95S-1126-SM-4B64E
1411	Skin - Sun Exposed (Lower leg)	S95S	GTEX-S95S-1226-SM-4GICG
1412	Adipose - Subcutaneous	S95S	GTEX-S95S-1326-SM-2XCDK
